"GEO_ID","NAME","B01003_001E","B01003_001M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total",
"8600000US01944","ZCTA5 01944","5247","20",
"8600000US01945","ZCTA5 01945","20163","21",
"8600000US01949","ZCTA5 01949","9273","27",
"8600000US01950","ZCTA5 01950","17662","37",
"8600000US01951","ZCTA5 01951","4145","396",
"8600000US01952","ZCTA5 01952","8495","22",
"8600000US01960","ZCTA5 01960","51597","93",
"8600000US01966","ZCTA5 01966","7078","17",
"8600000US01969","ZCTA5 01969","5995","19",
"8600000US01970","ZCTA5 01970","42151","113",
"8600000US01982","ZCTA5 01982","8098","44",
"8600000US01983","ZCTA5 01983","6286","26",
"8600000US01984","ZCTA5 01984","5039","18",
"8600000US01985","ZCTA5 01985","4370","19",
"8600000US02019","ZCTA5 02019","16564","20",
"8600000US02021","ZCTA5 02021","22036","45",
"8600000US02025","ZCTA5 02025","8100","16",
"8600000US02026","ZCTA5 02026","25111","35",
"8600000US02030","ZCTA5 02030","5727","46",
"8600000US02032","ZCTA5 02032","4103","579",
"8600000US02035","ZCTA5 02035","17129","29",
"8600000US02038","ZCTA5 02038","32393","23",
"8600000US02043","ZCTA5 02043","22550","20",
"8600000US02045","ZCTA5 02045","10324","19",
"8600000US02047","ZCTA5 02047","125","167",
"8600000US02048","ZCTA5 02048","23389","33",
"8600000US02050","ZCTA5 02050","25543","111",
"8600000US02052","ZCTA5 02052","12236","40",
"8600000US02053","ZCTA5 02053","12965","18",
"8600000US02054","ZCTA5 02054","8007","16",
"8600000US02056","ZCTA5 02056","11407","50",
"8600000US02061","ZCTA5 02061","10651","26",
"8600000US02062","ZCTA5 02062","28844","35",
"8600000US02066","ZCTA5 02066","18002","198",
"8600000US02067","ZCTA5 02067","17703","118",
"8600000US02071","ZCTA5 02071","1911","584",
"8600000US02072","ZCTA5 02072","27833","61",
"8600000US02081","ZCTA5 02081","18855","813",
"8600000US02090","ZCTA5 02090","14809","28",
"8600000US02093","ZCTA5 02093","11169","17",
"8600000US02108","ZCTA5 02108","4049","601",
"8600000US02109","ZCTA5 02109","3993","456",
"8600000US02110","ZCTA5 02110","1906","308",
"8600000US02111","ZCTA5 02111","7505","569",
"8600000US02113","ZCTA5 02113","7360","407",
"8600000US02114","ZCTA5 02114","12801","737",
"8600000US02115","ZCTA5 02115","29465","1494",
"8600000US02116","ZCTA5 02116","22229","989",
"8600000US02118","ZCTA5 02118","27534","1077",
"8600000US02119","ZCTA5 02119","25734","1239",
"8600000US02120","ZCTA5 02120","15073","849",
"8600000US02121","ZCTA5 02121","27459","1236",
"8600000US02122","ZCTA5 02122","25613","1198",
"8600000US02124","ZCTA5 02124","51544","1677",
"8600000US02125","ZCTA5 02125","33937","1189",
"8600000US02126","ZCTA5 02126","28279","1434",
"8600000US02127","ZCTA5 02127","34732","1258",
"8600000US02128","ZCTA5 02128","44512","1571",
"8600000US02129","ZCTA5 02129","17954","624",
"8600000US02130","ZCTA5 02130","38214","1120",
"8600000US02131","ZCTA5 02131","31733","1215",
"8600000US02132","ZCTA5 02132","28791","1174",
"8600000US02134","ZCTA5 02134","18277","1042",
"8600000US02135","ZCTA5 02135","36486","1229",
"8600000US02136","ZCTA5 02136","30207","1122",
"8600000US02138","ZCTA5 02138","36937","1128",
"8600000US02139","ZCTA5 02139","35783","1008",
"8600000US02140","ZCTA5 02140","17894","744",
"8600000US02141","ZCTA5 02141","13344","611",
"8600000US02142","ZCTA5 02142","3030","438",
"8600000US02143","ZCTA5 02143","25915","993",
